"Row.names" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "product_name" "kegg_entry" "kegg_definition" "kegg_module" "kegg_module_desc" "kegg_pathway" "kegg_pathway_desc" "pfam_access" "pfam_product_name" "pfam_desc" "tigrfam_access" "tigrfam_name" "tigrfam_product_name" "tigrfam_desc" "cog_access" "cog_name" "cog_function" "cog_category" "kog_access" "kog_name" "kog_function" "kog_category" "ublastp" "ublastp_desc" "tax_kingdom" "tax_phylum" "tax_class" "tax_order" "tax_family" "tax_genus" "tax_specie"
"657" "NMG90_03550" 1655.9250353294 0.223327719906265 0.198298689493025 1.1262188392532 0.260072901196238 0.99588490034801 "NULL" "NULL" "two-component response regulator ycbL" "NULL" "NULL" "NULL" "NULL" "PF00072.23" "Response_reg" "-" "NULL" "NULL" "NULL" "NULL" "COG0745" "OmpR" "Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain" "Signal transduction mechanisms / Transcription" "KOG0519" "KOG0519" "Sensory transduction histidine kinase" "Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"658" "NMG90_03555" 2203.63567846916 0.192266184570477 0.138003365708686 1.39319924251946 0.163559548779552 0.99588490034801 "NULL" "NULL" "sensor histidine kinase" "NULL" "NULL" "NULL" "NULL" "PF02518.25" "HATPase_c" "-" "NULL" "NULL" "NULL" "NULL" "COG0642" "BaeS" "Signal transduction histidine kinase" "Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"659" "NMG90_03560" 1033.51499424871 -0.0351668096840511 0.157186361313038 -0.223726851301151 0.822969851173106 0.99588490034801 "ABC-2.A" "K01990" "ABC-2 type transport system ATP-binding protein" "NULL" "NULL" "NULL" "NULL" "PF13304.5" "AAA_21" "-" "NULL" "NULL" "NULL" "NULL" "COG1131" "CcmA" "ABC-type multidrug transport system, ATPase component" "Defense mechanisms" "KOG0059" "KOG0059" "Lipid exporter ABCA1 and related proteins, ABC superfamily" "Lipid transport and metabolism, General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"660" "NMG90_03565" 85.8783192409407 0.0753993929917146 0.236486751155587 0.318831362109197 0.74985439488877 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"661" "NMG90_03570" 664.007116906402 0.0116917457902495 0.185712404724725 0.0629561919010193 0.949801388879552 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"662" "NMG90_03575" 1351.72005460368 -0.024389249899188 0.211568267994345 -0.115278392787334 0.908224464230641 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"663" "NMG90_03580" 1176.58719394336 0.0646186043567485 0.224031325925364 0.28843557520289 0.773013339205104 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"664" "NMG90_03585" 2038.99756797847 -0.299455684320357 0.193420474085926 -1.54821088995638 0.121571530357062 0.99588490034801 "NULL" "NULL" "DinB family protein" "NULL" "NULL" "NULL" "NULL" "PF05163.11" "DinB" "-" "NULL" "NULL" "NULL" "NULL" "COG2318" "DinB" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"665" "NMG90_03590" 8736.59975862682 0.0440046392158449 0.331769822605775 0.13263605131481 0.894481219475349 0.99588490034801 "fhuB" "K23228" "ferric hydroxamate transport system permease protein" "NULL" "NULL" "ko02010" "ABC transporters" "PF01032.17" "FecCD" "-" "NULL" "NULL" "NULL" "NULL" "COG0609" "FepD" "ABC-type Fe3+-siderophore transport system, permease component" "Inorganic ion transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"666" "NMG90_03595" 40466.8825212438 0.0494866813299335 0.286061024781082 0.172993442108392 0.862656582348071 0.99588490034801 "fhuD" "K23227" "ferric hydroxamate transport system substrate-binding protein" "NULL" "NULL" "ko02010" "ABC transporters" "PF01497.17" "Peripla_BP_2" "-" "NULL" "NULL" "NULL" "NULL" "COG4594" "FecB" "ABC-type Fe3+-citrate transport system, periplasmic component" "Inorganic ion transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"667" "NMG90_03600" 164.623691149921 0.15942800195004 0.308432217468638 0.516898018172343 0.605227351157849 0.99588490034801 "NULL" "NULL" "collagen triple helix repeat domain protein" "NULL" "NULL" "NULL" "NULL" "PF01391.17" "Collagen" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"668" "NMG90_03605" 49611.4513523087 0.148671674388369 0.280792559663807 0.52947155924065 0.59647836879292 0.99588490034801 "ACSL, fadD" "K01897" "long-chain acyl-CoA synthetase" "M00086" "beta-Oxidation, acyl-CoA synthesis" "ko00061==ko00071==ko01100==ko01212==ko02024==ko03320==ko04146==ko04216==ko04714==ko04920" "Fatty acid biosynthesis==Fatty acid degradation==Metabolic pathways==Fatty acid metabolism==Quorum sensing==PPAR signaling pathway==Peroxisome==Ferroptosis==Thermogenesis==Adipocytokine signaling pathway" "PF00501.27" "AMP-binding" "-" "NULL" "NULL" "NULL" "NULL" "COG0318" "CaiC" "Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II" "Lipid metabolism / Secondary metabolites biosynthesis, transport, and catabolism" "KOG1176" "KOG1176" "Acyl-CoA synthetase" "Lipid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"669" "NMG90_03610" 71731.8563334357 0.067151688042332 0.163351753029534 0.411086424216034 0.681009164211607 0.99588490034801 "ysiA, fadR" "K13770" "TetR/AcrR family transcriptional regulator, fatty acid metabolism regulator protein" "NULL" "NULL" "NULL" "NULL" "PF08359.10" "TetR_C_4" "-" "NULL" "NULL" "NULL" "NULL" "COG1309" "AcrR" "Transcriptional regulator" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"670" "NMG90_03615" 123665.595935069 0.0555114791184622 0.181562527514191 0.305743040034092 0.759800300258039 0.99588490034801 "fadB" "K13767" "enoyl-CoA hydratase" "M00087" "beta-Oxidation" "ko00071==ko00362==ko01100==ko01120==ko01212" "Fatty acid degradation==Benzoate degradation==Metabolic pathways==Microbial metabolism in diverse environments==Fatty acid metabolism" "PF00378.19" "ECH_1" "-" "NULL" "NULL" "NULL" "NULL" "COG1024" "CaiD" "Enoyl-CoA hydratase/carnithine racemase" "Lipid metabolism" "KOG1680" "KOG1680" "Enoyl-CoA hydratase" "Lipid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"671" "NMG90_03620" 158705.490739799 0.075075545684062 0.200122523187427 0.3751479068338 0.707550469886337 0.99588490034801 "fixA, etfB" "K03521" "electron transfer flavoprotein beta subunit" "NULL" "NULL" "NULL" "NULL" "PF01012.20" "ETF" "-" "NULL" "NULL" "NULL" "NULL" "COG2086" "FixA" "Electron transfer flavoprotein, beta subunit" "Energy production and conversion" "KOG3180" "KOG3180" "Electron transfer flavoprotein, beta subunit" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"672" "NMG90_03625" 248246.273885979 0.121972357004855 0.210932794732976 0.578252220851966 0.563093846945137 0.99588490034801 "fixB, etfA" "K03522" "electron transfer flavoprotein alpha subunit" "NULL" "NULL" "NULL" "NULL" "PF01012.20" "ETF" "-" "NULL" "NULL" "NULL" "NULL" "COG2025" "FixB" "Electron transfer flavoprotein, alpha subunit" "Energy production and conversion" "KOG3954" "KOG3954" "Electron transfer flavoprotein, alpha subunit" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"673" "NMG90_03630" 13159.8630334736 -0.00787841619631651 0.14757570457739 -0.0533855909336687 0.957424685610206 0.99588490034801 "trxA" "K03671" "thioredoxin 1" "NULL" "NULL" "ko04621==ko05132==ko05418" "NOD-like receptor signaling pathway==Salmonella infection==Fluid shear stress and atherosclerosis" "PF00085.19" "Thioredoxin" "-" "NULL" "NULL" "NULL" "NULL" "COG3118" "COG3118" "Thioredoxin domain-containing protein" "Posttranslational modification, protein turnover, chaperones" "KOG0910" "KOG0910" "Thioredoxin-like protein" "Posttranslational modification, protein turnover, chaperones" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"674" "NMG90_03635" 3766.22282466626 -0.176740699948288 0.175014267903753 -1.00986452170565 0.312560202431548 0.99588490034801 "uvrC" "K03703" "excinuclease ABC subunit C" "NULL" "NULL" "ko03420" "Nucleotide excision repair" "PF01541.23" "GIY-YIG" "-" "NULL" "NULL" "NULL" "NULL" "COG0322" "UvrC" "Nuclease subunit of the excinuclease complex" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"675" "NMG90_03640" 4478.73456953637 0.0648135415504902 0.281714234383325 0.230068394280351 0.818038623868064 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF10702.8" "DUF2507" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"676" "NMG90_03645" 47442.010887573 -0.0486962327710196 0.175705130360375 -0.277147472422363 0.781666871190026 0.99588490034801 "sdhC, frdC" "K00241" "succinate dehydrogenase / fumarate reductase, cytochrome b subunit" "M00009==M00011==M00149==M00173==M00374==M00376" "Citrate cycle (TCA cycle, Krebs cycle)==Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate==Succinate dehydrogenase, prokaryotes==Reductive citrate cycle (Arnon-Buchanan cycle)==Dicarboxylate-hydroxybutyrate cycle==3-Hydroxypropionate bi-cycle" "ko00020==ko00190==ko00650==ko00720==ko01100==ko01110==ko01120==ko01200" "Citrate cycle (TCA cycle)==Oxidative phosphorylation==Butanoate metabolism==Carbon fixation pathways in prokaryotes==Metabolic pathways==Biosynthesis of secondary metabolites==Microbial metabolism in diverse environments==Carbon metabolism" "PF01127.21" "Sdh_cyt" "-" "NULL" "NULL" "NULL" "NULL" "COG2009" "SdhC" "Succinate dehydrogenase/fumarate reductase, cytochrome b subunit" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"677" "NMG90_03650" 160645.810341608 -0.129109896186669 0.216312522082939 -0.596867416381772 0.550595903150905 0.99588490034801 "sdhA, frdA" "K00239" "succinate dehydrogenase / fumarate reductase, flavoprotein subunit" "M00009==M00011==M00149==M00173==M00374==M00376" "Citrate cycle (TCA cycle, Krebs cycle)==Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate==Succinate dehydrogenase, prokaryotes==Reductive citrate cycle (Arnon-Buchanan cycle)==Dicarboxylate-hydroxybutyrate cycle==3-Hydroxypropionate bi-cycle" "ko00020==ko00190==ko00650==ko00720==ko01100==ko01110==ko01120==ko01200==ko05134" "Citrate cycle (TCA cycle)==Oxidative phosphorylation==Butanoate metabolism==Carbon fixation pathways in prokaryotes==Metabolic pathways==Biosynthesis of secondary metabolites==Microbial metabolism in diverse environments==Carbon metabolism==Legionellosis" "PF00890.23" "FAD_binding_2" "-" "NULL" "NULL" "NULL" "NULL" "COG1053" "SdhA" "Succinate dehydrogenase/fumarate reductase, flavoprotein subunit" "Energy production and conversion" "KOG2403" "KOG2403" "Succinate dehydrogenase, flavoprotein subunit" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"678" "NMG90_03655" 102848.830038524 -0.178400754723514 0.216858674504788 -0.822659066467617 0.41070189912683 0.99588490034801 "sdhB, frdB" "K00240" "succinate dehydrogenase / fumarate reductase, iron-sulfur subunit" "M00009==M00011==M00149==M00173==M00374==M00376" "Citrate cycle (TCA cycle, Krebs cycle)==Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate==Succinate dehydrogenase, prokaryotes==Reductive citrate cycle (Arnon-Buchanan cycle)==Dicarboxylate-hydroxybutyrate cycle==3-Hydroxypropionate bi-cycle" "ko00020==ko00190==ko00650==ko00720==ko01100==ko01110==ko01120==ko01200" "Citrate cycle (TCA cycle)==Oxidative phosphorylation==Butanoate metabolism==Carbon fixation pathways in prokaryotes==Metabolic pathways==Biosynthesis of secondary metabolites==Microbial metabolism in diverse environments==Carbon metabolism" "PF13085.5" "Fer2_3" "-" "NULL" "NULL" "NULL" "NULL" "COG0479" "FrdB" "Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit" "Energy production and conversion" "KOG3049" "KOG3049" "Succinate dehydrogenase, Fe-S protein subunit" "Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"679" "NMG90_03660" 6301.79595372536 0.104011091806222 0.18073770193611 0.575480880259226 0.564966117878384 0.99588490034801 "ybgC" "K07107" "acyl-CoA thioester hydrolase" "NULL" "NULL" "NULL" "NULL" "PF03061.21" "4HBT" "-" "NULL" "NULL" "NULL" "NULL" "COG0824" "FcbC" "Predicted thioesterase" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"680" "NMG90_03665" 4781.02589147598 0.162667716032183 0.180380351904107 0.901803962100372 0.367161014703556 0.99588490034801 "vanY" "K07260" "zinc D-Ala-D-Ala carboxypeptidase" "M00651" "Vancomycin resistance, D-Ala-D-Lac type" "ko00550==ko01100==ko01502==ko02020" "Peptidoglycan biosynthesis==Metabolic pathways==Vancomycin resistance==Two-component system" "PF02557.16" "VanY" "-" "NULL" "NULL" "NULL" "NULL" "COG1876" "VanY" "D-alanyl-D-alanine carboxypeptidase" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"681" "NMG90_03670" 1009.88917957749 0.0604316585739422 0.281831354455957 0.214424894953929 0.830215729742123 0.99588490034801 "motA" "K02556" "chemotaxis protein MotA" "NULL" "NULL" "ko02020==ko02030==ko02040" "Two-component system==Bacterial chemotaxis==Flagellar assembly" "PF01618.15" "MotA_ExbB" "-" "NULL" "NULL" "NULL" "NULL" "COG1291" "MotA" "Flagellar motor component" "Cell motility and secretion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"682" "NMG90_03675" 763.553996574705 0.00846193285925316 0.280696771102674 0.0301461709944569 0.975950478318678 0.998182133546435 "motB" "K02557" "chemotaxis protein MotB" "NULL" "NULL" "ko02030==ko02040" "Bacterial chemotaxis==Flagellar assembly" "PF13677.5" "MotB_plug" "-" "NULL" "NULL" "NULL" "NULL" "COG1360" "MotB" "Flagellar motor protein" "Cell motility and secretion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"683" "NMG90_03680" 1474.22844689596 -0.012869513408476 0.203476408046694 -0.0632481845537726 0.949568875832249 0.99588490034801 "NULL" "NULL" "5'-nucleotidase, lipoprotein e(P4) family" "NULL" "NULL" "NULL" "NULL" "PF03767.13" "Acid_phosphat_B" "-" "NULL" "NULL" "NULL" "NULL" "COG2503" "COG2503" "Predicted secreted acid phosphatase" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"684" "NMG90_03685" 288.826752148015 -0.159934442763099 0.215818043004805 -0.741061500402627 0.458656151662425 0.99588490034801 "ABC-2.A" "K01990" "ABC-2 type transport system ATP-binding protein" "NULL" "NULL" "NULL" "NULL" "PF13304.5" "AAA_21" "-" "NULL" "NULL" "NULL" "NULL" "COG4152" "COG4152" "ABC-type uncharacterized transport system, ATPase component" "General function prediction only" "KOG0059" "KOG0059" "Lipid exporter ABCA1 and related proteins, ABC superfamily" "Lipid transport and metabolism, General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"685" "NMG90_03690" 655.526112517351 -0.171625548891934 0.198842048804043 -0.863125027750386 0.38806872869147 0.99588490034801 "ABC-2.P" "K01992" "ABC-2 type transport system permease protein" "NULL" "NULL" "NULL" "NULL" "PF12698.6" "ABC2_membrane_3" "-" "NULL" "NULL" "NULL" "NULL" "COG1668" "NatB" "ABC-type Na+ efflux pump, permease component" "Energy production and conversion / Inorganic ion transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"686" "NMG90_03695" 3839.62633979081 -0.0343277212812065 0.149986495986447 -0.228872079819163 0.818968341690511 0.99588490034801 "NULL" "NULL" "transcriptional regulator, BadM/Rrf2 family" "NULL" "NULL" "NULL" "NULL" "PF02082.19" "Rrf2" "-" "NULL" "NULL" "NULL" "NULL" "COG1959" "COG1959" "Predicted transcriptional regulator" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"687" "NMG90_03700" 193.18714001641 -0.262272879621667 0.207892000510869 -1.26158235515153 0.207099108667471 0.99588490034801 "aqpZ" "K06188" "aquaporin Z" "NULL" "NULL" "NULL" "NULL" "PF00230.19" "MIP" "-" "NULL" "NULL" "NULL" "NULL" "COG0580" "GlpF" "Glycerol uptake facilitator and related permeases (Major Intrinsic Protein Family)" "Carbohydrate transport and metabolism" "KOG0223" "KOG0223" "Aquaporin (major intrinsic protein family)" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"688" "NMG90_03705" 216.883052955801 -0.241044723612144 0.226571698418004 -1.06387834533261 0.287383813986501 0.99588490034801 "NULL" "NULL" "multidrug resistance efflux transporter family protein" "NULL" "NULL" "NULL" "NULL" "PF13536.5" "EmrE" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"689" "NMG90_03710" 654.948873655064 -0.0545246104997113 0.217392867865757 -0.250811404417282 0.801959923906062 0.99588490034801 "NULL" "NULL" "transcriptional regulator, XRE family" "NULL" "NULL" "NULL" "NULL" "PF07883.10" "Cupin_2" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"690" "NMG90_03715" 1150.81204590852 0.117160926627951 0.209739713554891 0.558601538269428 0.576433689961728 0.99588490034801 "pspC" "K03973" "phage shock protein C" "NULL" "NULL" "NULL" "NULL" "PF04024.11" "PspC" "-" "NULL" "NULL" "NULL" "NULL" "COG1983" "PspC" "Putative stress-responsive transcriptional regulator" "Transcription / Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"691" "NMG90_03720" 3832.22585811001 -0.12475792884523 0.131300038772984 -0.950174348850988 0.342023670144478 0.99588490034801 "NULL" "NULL" "amidohydrolase family protein" "NULL" "NULL" "NULL" "NULL" "PF07969.10" "Amidohydro_3" "-" "NULL" "NULL" "NULL" "NULL" "COG0402" "SsnA" "Cytosine deaminase and related metal-dependent hydrolases" "Nucleotide transport and metabolism / General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"692" "NMG90_03725" 680.126208293398 0.0659152355663178 0.280433462239844 0.235047683111165 0.814171723973162 0.99588490034801 "NULL" "NULL" "permease family protein" "NULL" "NULL" "NULL" "NULL" "PF00860.19" "Xan_ur_permease" "-" "NULL" "NULL" "NULL" "NULL" "COG2233" "UraA" "Xanthine/uracil permeases" "Nucleotide transport and metabolism" "KOG1292" "KOG1292" "Xanthine/uracil transporters" "Nucleotide transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"693" "NMG90_03730" 180.213146606859 0.0274129285701282 0.339296289674975 0.0807934816982175 0.935606191975377 0.99588490034801 "gerE" "K01994" "LuxR family transcriptional regulator, transcriptional regulator of spore coat protein" "NULL" "NULL" "NULL" "NULL" "PF00196.18" "GerE" "-" "NULL" "NULL" "NULL" "NULL" "COG2197" "CitB" "Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain" "Signal transduction mechanisms / Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"694" "NMG90_03735" 372.904717364149 -0.365373936308133 0.17396559728584 -2.10026546632546 0.0357054953067062 0.99588490034801 "tetB" "K08168" "MFS transporter, DHA2 family, metal-tetracycline-proton antiporter" "M00704" "Tetracycline resistance, efflux pump Tet38" "NULL" "NULL" "PF01965.23" "DJ-1_PfpI" "-" "NULL" "NULL" "NULL" "NULL" "COG2814" "AraJ" "Arabinose efflux permease" "Carbohydrate transport and metabolism" "KOG0255" "KOG0255" "Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily)" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
