"Row.names" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "product_name" "kegg_entry" "kegg_definition" "kegg_module" "kegg_module_desc" "kegg_pathway" "kegg_pathway_desc" "pfam_access" "pfam_product_name" "pfam_desc" "tigrfam_access" "tigrfam_name" "tigrfam_product_name" "tigrfam_desc" "cog_access" "cog_name" "cog_function" "cog_category" "kog_access" "kog_name" "kog_function" "kog_category" "ublastp" "ublastp_desc" "tax_kingdom" "tax_phylum" "tax_class" "tax_order" "tax_family" "tax_genus" "tax_specie"
"1282" "NMG90_06880" 93.5567913157325 -0.640691480997865 0.370065947965298 -1.73129001606477 0.0834000512464486 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1283" "NMG90_06885" 138.455025631564 -0.297621323530428 0.311050600484687 -0.95682606967055 0.338655051554373 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1284" "NMG90_06890" 38.4336315615655 0.024182735558988 0.45583657060737 0.0530513283012072 0.957691011191252 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1285" "NMG90_06895" 642.821848668965 -0.0281677038635661 0.176382454257611 -0.159696745246704 0.873119964914642 1 "K07498" "K07498" "putative transposase" "NULL" "NULL" "NULL" "NULL" "PF13610.5" "DDE_Tnp_IS240" "-" "NULL" "NULL" "NULL" "NULL" "COG3316" "COG3316" "Transposase and inactivated derivatives" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1286" "NMG90_06900" 31.7262569114548 -0.740798679426113 0.369620775386682 -2.00421277362215 0.0450472728285944 1 "IS15, IS26" "K18320" "transposase, IS6 family" "NULL" "NULL" "NULL" "NULL" "PF13610.5" "DDE_Tnp_IS240" "-" "NULL" "NULL" "NULL" "NULL" "COG3316" "COG3316" "Transposase and inactivated derivatives" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1287" "NMG90_06905" 15.6437768628664 0.333125494968298 0.672317131563136 0.495488630780213 0.620255245407259 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1288" "NMG90_06910" 26.6331184324968 -0.420770617713085 0.390425763943993 -1.07772246755069 0.281157628792206 1 "IS15, IS26" "K18320" "transposase, IS6 family" "NULL" "NULL" "NULL" "NULL" "PF13610.5" "DDE_Tnp_IS240" "-" "NULL" "NULL" "NULL" "NULL" "COG3316" "COG3316" "Transposase and inactivated derivatives" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1289" "NMG90_06920" 867.197562460496 -0.0457784410170205 0.135120099924211 -0.338798158399066 0.734761788704828 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF06161.10" "DUF975" "-" "NULL" "NULL" "NULL" "NULL" "COG5523" "COG5523" "Predicted integral membrane protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1290" "NMG90_06925" 647.824922919319 -0.116103578177006 0.245508428476671 -0.472910762768533 0.636276846001652 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1291" "NMG90_06930" 375.814747907738 -0.160786684405289 0.215626807487458 -0.745671126326173 0.455866105273735 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1292" "NMG90_06935" 447.926053251878 -0.0121681932756108 0.193805203266764 -0.0627856892926749 0.94993716167451 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF12728.6" "HTH_17" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1293" "NMG90_06940" 312.39514857657 -0.246918452933024 0.260914705699359 -0.946356980037522 0.343966539819373 1 "xerD" "K04763" "integrase/recombinase XerD" "NULL" "NULL" "NULL" "NULL" "PF00589.21" "Phage_integrase" "-" "NULL" "NULL" "NULL" "NULL" "COG4974" "XerD" "Site-specific recombinase XerD" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1294" "NMG90_06945" 42.3610502154386 -0.443718732042479 0.374737037748629 -1.1840802678814 0.23638129026897 1 "NULL" "NULL" "transposon resolvase" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1295" "NMG90_06950" 3888.25791796788 0.0683805117892483 0.146963877143385 0.465287886509234 0.641725308350874 1 "NULL" "NULL" "Two-component protein Kinase" "NULL" "NULL" "NULL" "NULL" "PF00196.18" "GerE" "-" "NULL" "NULL" "NULL" "NULL" "COG2197" "CitB" "Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain" "Signal transduction mechanisms / Transcription" "KOG0519" "KOG0519" "Sensory transduction histidine kinase" "Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1296" "NMG90_06955" 143.957354617414 0.244046154918958 0.213402972076359 1.1435930462657 0.252792446845401 1 "NULL" "NULL" "sensor protein" "NULL" "NULL" "NULL" "NULL" "PF13796.5" "Sensor" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1297" "NMG90_06960" 163.814332874881 0.328759296704094 0.263722960060846 1.24660854947269 0.212541065362671 1 "ereA_B" "K06880" "erythromycin esterase" "NULL" "NULL" "NULL" "NULL" "PF05139.13" "Erythro_esteras" "-" "NULL" "NULL" "NULL" "NULL" "COG2312" "COG2312" "Erythromycin esterase homolog" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1298" "NMG90_06965" 295.622065045578 -0.097609214334179 0.168305185939908 -0.579953694172141 0.561945845009328 1 "NULL" "NULL" "Abortive infection protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1299" "NMG90_06970" 337.164755259215 -0.0361427919219782 0.279964434162286 -0.129097797833233 0.897280264502556 1 "NULL" "NULL" "cell wall binding repeat family protein" "NULL" "NULL" "NULL" "NULL" "PF01473.19" "CW_binding_1" "-" "NULL" "NULL" "NULL" "NULL" "COG5263" "COG5263" "FOG: Glucan-binding domain (YG repeat)" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1300" "NMG90_06975" 121.529210013857 0.0397702993979245 0.272580978158487 0.145902695289327 0.883998203827997 1 "NULL" "NULL" "protein of unknown function DUF74" "NULL" "NULL" "NULL" "NULL" "PF01906.16" "YbjQ_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0393" "COG0393" "Uncharacterized conserved protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1301" "NMG90_06980" 230.802978031495 -0.037418320421956 0.216411099424303 -0.172903887654082 0.86272697577526 1 "NULL" "NULL" "site-specific recombinase" "NULL" "NULL" "NULL" "NULL" "PF00239.20" "Resolvase" "-" "NULL" "NULL" "NULL" "NULL" "COG1961" "PinR" "Site-specific recombinases, DNA invertase Pin homologs" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1302" "NMG90_06995" 164.655818267163 -0.123026756339584 0.234502695217611 -0.524628325595229 0.599841591747105 1 "IS15, IS26" "K18320" "transposase, IS6 family" "NULL" "NULL" "NULL" "NULL" "PF13610.5" "DDE_Tnp_IS240" "-" "NULL" "NULL" "NULL" "NULL" "COG3316" "COG3316" "Transposase and inactivated derivatives" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1303" "NMG90_07000" 1104.54460496254 0.0166070674787675 0.308958780441041 0.0537517252465225 0.95713297154834 1 "NULL" "NULL" "Helix-turn-helix-domain containing protein AraC type" "NULL" "NULL" "NULL" "NULL" "PF12833.6" "HTH_18" "-" "NULL" "NULL" "NULL" "NULL" "COG2207" "AraC" "AraC-type DNA-binding domain-containing proteins" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1304" "NMG90_07005" 5555.29536179892 0.164719821381711 0.355332724335917 0.46356501977001 0.642959420985591 1 "NULL" "NULL" "collagen adhesion protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "COG4932" "COG4932" "Predicted outer membrane protein" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1305" "NMG90_07010" 597.477229592559 0.326819725702177 0.380565297433483 0.858774375662301 0.390465007381067 1 "srtA" "K07284" "sortase A" "NULL" "NULL" "NULL" "NULL" "PF04203.12" "Sortase" "-" "NULL" "NULL" "NULL" "NULL" "COG3764" "SrtA" "Sortase (surface protein transpeptidase)" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1306" "NMG90_07015" 2327.94156465239 0.0547938292422626 0.28162091681461 0.194565907468916 0.845732794839008 1 "NULL" "NULL" "collagen-binding protein" "NULL" "NULL" "NULL" "NULL" "PF13620.5" "CarboxypepD_reg" "-" "NULL" "NULL" "NULL" "NULL" "COG4932" "COG4932" "Predicted outer membrane protein" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1307" "NMG90_07020" 19236.1122828709 0.00838364427824213 0.214565002340586 0.0390727480567147 0.968832388272161 1 "NULL" "NULL" "DUF5065 domain-containing protein" "NULL" "NULL" "NULL" "NULL" "PF16723.4" "DUF5065" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1308" "NMG90_07025" 481.535804972668 -0.220894278897682 0.312849265734558 -0.706072550239269 0.480143021119381 1 "smtB" "K22298" "ArsR family transcriptional regulator, zinc-responsive transcriptional repressor" "NULL" "NULL" "NULL" "NULL" "PF01022.19" "HTH_5" "-" "NULL" "NULL" "NULL" "NULL" "COG0640" "ArsR" "Predicted transcriptional regulators" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1309" "NMG90_07030" 291.678412913353 0.0267162775419829 0.164530113162371 0.162379257076285 0.871007204508534 1 "ina" "K09607" "immune inhibitor A" "NULL" "NULL" "NULL" "NULL" "PF05547.10" "Peptidase_M6" "-" "NULL" "NULL" "NULL" "NULL" "COG4412" "COG4412" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1310" "NMG90_07035" 754.035979300873 0.296283646923214 0.346997934030443 0.853848446536344 0.3931889672973 1 "ftsW, spoVE" "K03588" "cell division protein FtsW" "NULL" "NULL" "ko04112" "Cell cycle - Caulobacter" "PF01098.18" "FTSW_RODA_SPOVE" "-" "NULL" "NULL" "NULL" "NULL" "COG0772" "FtsW" "Bacterial cell division membrane protein" "Cell division and chromosome partitioning" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1311" "NMG90_07040" 4446.21602615253 0.21449208515694 0.614678865779997 0.34894982908638 0.727126975360512 1 "mgtE" "K06213" "magnesium transporter" "NULL" "NULL" "NULL" "NULL" "PF00571.27" "CBS" "-" "NULL" "NULL" "NULL" "NULL" "COG2239" "MgtE" "Mg/Co/Ni transporter MgtE (contains CBS domain)" "Inorganic ion transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1312" "NMG90_07045" 2999.12179904962 0.0209879831723817 0.686792721932804 0.030559414073749 0.975620909897545 1 "NULL" "NULL" "exopolysaccharide biosynthesis protein" "NULL" "NULL" "NULL" "NULL" "PF09992.8" "NAGPA" "-" "NULL" "NULL" "NULL" "NULL" "COG4632" "EpsL" "Exopolysaccharide biosynthesis protein related to N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1313" "NMG90_07050" 1681.16940375715 -0.049213504866652 0.441961126934589 -0.111352564439306 0.911336774143132 1 "NULL" "NULL" "Cobalt-zinc-cadmium resistance protein" "NULL" "NULL" "NULL" "NULL" "PF01545.20" "Cation_efflux" "-" "NULL" "NULL" "NULL" "NULL" "COG0053" "MMT1" "Predicted Co/Zn/Cd cation transporters" "Inorganic ion transport and metabolism" "KOG1485" "KOG1485" "Mitochondrial Fe2+ transporter MMT1 and related transporters (cation diffusion facilitator superfamily)" "Inorganic ion transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1314" "NMG90_07055" 2640.23016117193 -0.0148984548311415 0.111830101914736 -0.133224011925704 0.894016221340765 1 "NULL" "NULL" "putative glycosyl hydrolase, BNR repeat-containing protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1315" "NMG90_07065" 223.512557861658 0.017902711115637 0.271023078582512 0.0660560392468075 0.94733320996747 1 "ytrA" "K07979" "GntR family transcriptional regulator" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "COG1725" "COG1725" "Predicted transcriptional regulators" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1316" "NMG90_07070" 2910.7713844531 0.273388754355006 0.179423217394873 1.52370890637489 0.127581443624738 1 "ABC-2.A" "K01990" "ABC-2 type transport system ATP-binding protein" "NULL" "NULL" "NULL" "NULL" "PF00005.26" "ABC_tran" "-" "NULL" "NULL" "NULL" "NULL" "COG1131" "CcmA" "ABC-type multidrug transport system, ATPase component" "Defense mechanisms" "KOG0059" "KOG0059" "Lipid exporter ABCA1 and related proteins, ABC superfamily" "Lipid transport and metabolism, General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1317" "NMG90_07075" 751.999436077047 -0.110053485666195 0.169824783391138 -0.648041372222575 0.516958191759941 1 "NULL" "NULL" "Permease" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1318" "NMG90_07080" 550.60829408249 0.158526009026718 0.345718727199731 0.458540416108652 0.646564232886644 1 "K06889" "K06889" "uncharacterized protein" "NULL" "NULL" "NULL" "NULL" "PF12146.7" "Hydrolase_4" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1319" "NMG90_07085" 118.197989500522 0.199772040286821 0.224104334500657 0.89142425884777 0.372701608200921 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF13349.5" "DUF4097" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1320" "NMG90_07090" 144.778240107649 -0.305941131251843 0.223181080625878 -1.37082018956928 0.170431015587431 1 "NULL" "NULL" "alcohol acetyltransferase superfamily" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1321" "NMG90_07095" 130.614396111674 -0.0786404738464072 0.32413940763647 -0.242613122606197 0.808305114530199 1 "NULL" "NULL" "putative small multidrug resistance protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1322" "NMG90_07100" 928.589970126961 -0.102777188637218 0.276885893212223 -0.371189689170778 0.710496252274419 1 "NULL" "NULL" "integrase family protein" "NULL" "NULL" "NULL" "NULL" "PF00589.21" "Phage_integrase" "-" "NULL" "NULL" "NULL" "NULL" "COG4973" "XerC" "Site-specific recombinase XerC" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1323" "NMG90_07115" 85.2696789460131 0.253531650023689 0.343823338978396 0.737389296424754 0.460885642685021 1 "cgeA" "K06319" "spore maturation protein CgeA" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1324" "NMG90_07120" 275.906267800414 -0.101098624062279 0.216552216020579 -0.466855643041177 0.64060316253525 1 "cgeB" "K06320" "spore maturation protein CgeB" "NULL" "NULL" "NULL" "NULL" "PF12996.6" "DUF3880" "-" "NULL" "NULL" "NULL" "NULL" "COG4641" "COG4641" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1325" "NMG90_07125" 269.518148182673 0.00474935525695293 0.158341484271454 0.0299943838394924 0.976071532203894 1 "NULL" "NULL" "pseI pseudaminic acid synthase" "NULL" "NULL" "NULL" "NULL" "PF03102.13" "NeuB" "-" "NULL" "NULL" "NULL" "NULL" "COG2089" "SpsE" "Sialic acid synthase" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1326" "NMG90_07130" 82.6934556554071 -0.0994190979476287 0.23158435012343 -0.429299725541213 0.667705116540843 1 "pseH" "K15896" "UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase" "NULL" "NULL" "ko00520==ko01100" "Amino sugar and nucleotide sugar metabolism==Metabolic pathways" "PF13302.6" "Acetyltransf_3" "-" "NULL" "NULL" "NULL" "NULL" "COG1670" "RimL" "Acetyltransferases, including N-acetylases of ribosomal proteins" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1327" "NMG90_07135" 91.6697428622039 -0.145454762748379 0.236577519594565 -0.614829181562355 0.538667535491699 1 "pseG" "K15897" "UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase" "NULL" "NULL" "ko00520==ko01100" "Amino sugar and nucleotide sugar metabolism==Metabolic pathways" "PF04101.15" "Glyco_tran_28_C" "-" "NULL" "NULL" "NULL" "NULL" "COG3980" "spsG" "Spore coat polysaccharide biosynthesis protein, predicted glycosyltransferase" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1328" "NMG90_07140" 137.612548519344 0.173674355363777 0.241843644754704 0.7181266042361 0.47267922764319 1 "spsF" "K07257" "spore coat polysaccharide biosynthesis protein SpsF" "NULL" "NULL" "NULL" "NULL" "PF02348.18" "CTP_transf_3" "-" "NULL" "NULL" "NULL" "NULL" "COG1861" "SpsF" "Spore coat polysaccharide biosynthesis protein F, CMP-KDO synthetase homolog" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1329" "NMG90_07145" 393.184175345961 0.113810838435711 0.19033066838311 0.597963740696926 0.549864127294384 1 "per, rfbE" "K13010" "perosamine synthetase" "NULL" "NULL" "ko00520==ko01100" "Amino sugar and nucleotide sugar metabolism==Metabolic pathways" "PF00155.20" "Aminotran_1_2" "-" "NULL" "NULL" "NULL" "NULL" "COG0399" "WecE" "Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogenesis" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1330" "NMG90_07150" 409.56960228013 0.173004417356046 0.218076143858773 0.793321150561447 0.427590737072176 1 "galE, GALE" "K01784" "UDP-glucose 4-epimerase" "M00632" "Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P" "ko00052==ko00520==ko01100" "Galactose metabolism==Amino sugar and nucleotide sugar metabolism==Metabolic pathways" "PF01073.18" "3Beta_HSD" "-" "NULL" "NULL" "NULL" "NULL" "COG0451" "WcaG" "Nucleoside-diphosphate-sugar epimerases" "Cell envelope biogenesis, outer membrane / Carbohydrate transport and metabolism" "KOG1371" "KOG1371" "UDP-glucose 4-epimerase/UDP-sulfoquinovose synthase" "Cell wall/membrane/envelope biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1331" "NMG90_07155" 207.455036812158 0.161371097284324 0.213579484353366 0.755555234028641 0.449915904385139 1 "capD" "K17716" "UDP-glucose 4-epimerase" "NULL" "NULL" "ko00052==ko00520==ko01100" "Galactose metabolism==Amino sugar and nucleotide sugar metabolism==Metabolic pathways" "PF01073.18" "3Beta_HSD" "-" "NULL" "NULL" "NULL" "NULL" "COG1086" "COG1086" "Predicted nucleoside-diphosphate sugar epimerases" "Cell envelope biogenesis, outer membrane / Carbohydrate transport and metabolism" "KOG0747" "KOG0747" "Putative NAD+-dependent epimerases" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1332" "NMG90_07160" 381.972201737045 -0.12129528333148 0.157383312751412 -0.77069977249155 0.440884906830186 1 "gidB, rsmG" "K03501" "16S rRNA (guanine527-N7)-methyltransferase" "NULL" "NULL" "NULL" "NULL" "PF02527.14" "GidB" "-" "NULL" "NULL" "NULL" "NULL" "COG0357" "GidB" "Predicted S-adenosylmethionine-dependent methyltransferase involved in bacterial cell division" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
